# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 370         5.377       51.451      22.60       Eindhoven   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,   HH,    T,   DR,   RH
  370,20240127,   10,   39,    0,    0
  370,20240127,   11,   61,    0,    0
  370,20240127,   12,   74,    0,    0
  370,20240127,   13,   76,    0,    0
  370,20240127,   14,   73,    0,    0
  370,20240127,   15,   63,    0,    0
  370,20240127,   16,   58,    0,    0
  370,20240127,   17,   43,    0,    0
  370,20240127,   18,   21,    0,    0
  370,20240127,   19,   28,    0,    0
  370,20240127,   20,   23,    0,    0
  370,20240127,   21,   24,    0,    0
  370,20240127,   22,    2,    0,    0
  370,20240127,   23,   -7,    0,    0
  370,20240127,   24,   12,    0,    0
  370,20240128,    1,    6,    0,    0
  370,20240128,    2,    5,    0,    0
  370,20240128,    3,    2,    0,    0
  370,20240128,    4,    1,    0,    0
  370,20240128,    5,   -7,    0,    0
  370,20240128,    6,   -6,    0,    0
  370,20240128,    7,   -6,    0,    0
  370,20240128,    8,   -6,    0,    0
  370,20240128,    9,   14,    0,    0
  370,20240128,   10,   38,    0,    0
  370,20240128,   11,   63,    0,    0
  370,20240128,   12,   85,    0,    0
  370,20240128,   13,   99,    0,    0
  370,20240128,   14,  107,    0,    0
  370,20240128,   15,   97,    0,    0
  370,20240128,   16,   84,    0,    0
  370,20240128,   17,   70,    0,    0
  370,20240128,   18,   62,    0,    0
  370,20240128,   19,   59,    0,    0
  370,20240128,   20,   58,    0,    0
  370,20240128,   21,   53,    0,    0
  370,20240128,   22,   46,    0,    0
  370,20240128,   23,   42,    0,    0
  370,20240128,   24,   40,    0,    0
  370,20240129,    1,   34,    0,    0
  370,20240129,    2,   22,    0,    0
  370,20240129,    3,   26,    0,    0
  370,20240129,    4,   26,    0,    0
  370,20240129,    5,   19,    0,    0
  370,20240129,    6,   25,    0,    0
  370,20240129,    7,   33,    0,    0
  370,20240129,    8,   49,    0,    0
  370,20240129,    9,   63,    0,    0
  370,20240129,   10,   78,    0,    0
  370,20240129,   11,   95,    0,    0
  370,20240129,   12,  108,    0,    0
  370,20240129,   13,  115,    0,    0
  370,20240129,   14,  117,    0,    0
  370,20240129,   15,  117,    0,    0
  370,20240129,   16,  109,    0,    0
  370,20240129,   17,  101,    0,    0
  370,20240129,   18,   95,    0,    0
  370,20240129,   19,   92,    0,    0
  370,20240129,   20,   85,    0,    0
  370,20240129,   21,   88,    0,    0
  370,20240129,   22,   89,    0,    0
  370,20240129,   23,   82,    0,    0
  370,20240129,   24,   82,    0,    0
  370,20240130,    1,   73,    0,    0
  370,20240130,    2,   82,    0,    0
  370,20240130,    3,   83,    0,    0
  370,20240130,    4,   86,    0,    0
  370,20240130,    5,   91,    0,    0
  370,20240130,    6,   94,    0,    0
  370,20240130,    7,   96,    0,    0
  370,20240130,    8,  100,    0,    0
  370,20240130,    9,  108,    0,    0
  370,20240130,   10,  114,    0,    0
  370,20240130,   11,  119,    0,    0
  370,20240130,   12,  114,    0,    0
  370,20240130,   13,  118,    0,    0
  370,20240130,   14,  108,    0,    0
  370,20240130,   15,   94,    0,    0
  370,20240130,   16,   87,    0,   -1
  370,20240130,   17,   77,    0,    0
  370,20240130,   18,   73,    0,   -1
  370,20240130,   19,   73,    0,    0
  370,20240130,   20,   69,    2,    1
  370,20240130,   21,   69,    0,   -1
  370,20240130,   22,   68,    2,    1
  370,20240130,   23,   67,    4,    1
  370,20240130,   24,   65,    0,    0
  370,20240131,    1,   63,    0,    0
  370,20240131,    2,   60,    0,    0
  370,20240131,    3,   54,    0,    0
  370,20240131,    4,   56,    0,    0
  370,20240131,    5,   55,    0,    0
  370,20240131,    6,   55,    0,    0
  370,20240131,    7,   56,    0,    0
  370,20240131,    8,   58,    0,    0
  370,20240131,    9,   62,    0,    0
  370,20240131,   10,   68,    0,    0
  370,20240131,   11,   72,    0,    0
  370,20240131,   12,   71,    0,    0
  370,20240131,   13,   72,    0,    0
  370,20240131,   14,   74,    0,    0
  370,20240131,   15,   74,    0,    0
  370,20240131,   16,   71,    0,    0
  370,20240131,   17,   71,    0,    0
  370,20240131,   18,   69,    0,    0
  370,20240131,   19,   73,    0,    0
  370,20240131,   20,   75,    0,    0
  370,20240131,   21,   75,    0,    0
  370,20240131,   22,   80,    0,    0
  370,20240131,   23,   80,    0,    0
  370,20240131,   24,   82,    0,   -1
  370,20240201,    1,   78,   10,   18
  370,20240201,    2,   82,   10,    8
  370,20240201,    3,   84,   10,    9
  370,20240201,    4,   94,    3,    1
  370,20240201,    5,   86,    0,    0
  370,20240201,    6,   57,    0,    0
  370,20240201,    7,   41,    0,    0
  370,20240201,    8,   25,    0,    0
  370,20240201,    9,   54,    0,    0
  370,20240201,   10,   72,    0,    0
  370,20240201,   11,   81,    0,    0
  370,20240201,   12,   85,    0,    0
  370,20240201,   13,   89,    0,    0
  370,20240201,   14,   81,    0,    0
  370,20240201,   15,   85,    0,    0
  370,20240201,   16,   72,    0,    0
  370,20240201,   17,   64,    0,    0
  370,20240201,   18,   52,    0,    0
  370,20240201,   19,   32,    0,    0
  370,20240201,   20,   27,    0,    0
  370,20240201,   21,   24,    0,    0
  370,20240201,   22,   40,    0,    0
  370,20240201,   23,   45,    0,    0
  370,20240201,   24,   48,    0,    0
  370,20240202,    1,   49,    0,    0
  370,20240202,    2,   53,    0,    0
  370,20240202,    3,   51,    0,    0
  370,20240202,    4,   45,    0,    0
  370,20240202,    5,   48,    0,    0
  370,20240202,    6,   47,    0,    0
  370,20240202,    7,   48,    0,    0
  370,20240202,    8,   52,    0,    0
  370,20240202,    9,   55,    0,    0
  370,20240202,   10,   61,    0,    0
  370,20240202,   11,   66,    0,    0
  370,20240202,   12,   72,    0,    0
  370,20240202,   13,   78,    0,    0
  370,20240202,   14,   83,    0,    0
  370,20240202,   15,   85,    0,    0
  370,20240202,   16,   86,    0,    0
  370,20240202,   17,   90,    0,    0
  370,20240202,   18,   93,    0,    0
  370,20240202,   19,   94,    0,    0
  370,20240202,   20,   95,    0,    0
  370,20240202,   21,  100,    0,    0
  370,20240202,   22,   99,    0,    0
  370,20240202,   23,   96,    0,    0
  370,20240202,   24,   93,    6,    1
  370,20240203,    1,   93,    3,    1
  370,20240203,    2,   95,    0,    0
  370,20240203,    3,   97,    0,    0
  370,20240203,    4,   95,    0,    0
  370,20240203,    5,   98,    0,    0
  370,20240203,    6,   99,    0,    0
  370,20240203,    7,  101,    0,    0
  370,20240203,    8,   99,    0,    0
  370,20240203,    9,   99,    9,    2
  370,20240203,   10,  101,    9,    3
  370,20240203,   11,  104,    7,    1
  370,20240203,   12,  103,    1,    1
  370,20240203,   13,  101,   10,    4
  370,20240203,   14,  102,    9,    4
  370,20240203,   15,  104,   10,    3
  370,20240203,   16,  105,    3,    1
  370,20240203,   17,  104,    0,    0
  370,20240203,   18,  103,    0,    0
  370,20240203,   19,  105,    0,    0
  370,20240203,   20,  106,    0,   -1
  370,20240203,   21,  103,    9,   16
  370,20240203,   22,  101,    8,   14
  370,20240203,   23,  101,   10,   18
  370,20240203,   24,  102,   10,    8
  370,20240204,    1,  105,    9,    6
  370,20240204,    2,  106,    8,    8
  370,20240204,    3,  104,    0,   -1
  370,20240204,    4,  106,    0,    0
  370,20240204,    5,  106,    0,   -1
  370,20240204,    6,  105,    8,    9
  370,20240204,    7,  104,    4,    4
  370,20240204,    8,  104,    0,   -1
  370,20240204,    9,  106,    0,   -1
  370,20240204,   10,  105,    6,    5
  370,20240204,   11,  105,   10,   10
  370,20240204,   12,  108,    9,    6
  370,20240204,   13,  117,    0,   -1
  370,20240204,   14,  123,    0,    0
  370,20240204,   15,  121,    0,    0
  370,20240204,   16,  118,    0,    0
  370,20240204,   17,  115,    0,    0
  370,20240204,   18,  116,    0,    0
  370,20240204,   19,  107,    8,    4
  370,20240204,   20,  109,    4,    3
  370,20240204,   21,  110,    0,    0
  370,20240204,   22,  111,    0,    0
  370,20240204,   23,  113,    0,    0
  370,20240204,   24,  116,    0,    0
  370,20240205,    1,  110,    0,    0
  370,20240205,    2,  105,    0,    0
  370,20240205,    3,  105,    0,    0
  370,20240205,    4,  103,    0,    0
  370,20240205,    5,  100,    0,    0
  370,20240205,    6,   99,    0,    0
  370,20240205,    7,   96,    0,    0
  370,20240205,    8,   96,    0,    0
  370,20240205,    9,   96,    0,    0
  370,20240205,   10,  100,    0,    0
  370,20240205,   11,  109,    0,    0
  370,20240205,   12,  109,    0,    0
  370,20240205,   13,  109,    0,    0
  370,20240205,   14,  106,    0,    0
  370,20240205,   15,  100,    0,    0
  370,20240205,   16,   97,    0,    0
  370,20240205,   17,   91,    0,    0
  370,20240205,   18,   91,    0,    0
  370,20240205,   19,   90,    0,    0
  370,20240205,   20,   86,    0,    0
  370,20240205,   21,   83,    0,   -1
  370,20240205,   22,   88,    0,    0
  370,20240205,   23,   88,    0,    0
  370,20240205,   24,   90,    0,    0
  370,20240206,    1,   94,    0,    0
  370,20240206,    2,   95,    0,    0
  370,20240206,    3,   97,    0,    0
  370,20240206,    4,   98,    0,    0
  370,20240206,    5,   97,    0,    0
  370,20240206,    6,   99,    0,    0
  370,20240206,    7,  101,    0,    0
  370,20240206,    8,  103,    0,    0
  370,20240206,    9,   98,    0,   -1
  370,20240206,   10,  100,    0,   -1
  370,20240206,   11,  102,    0,    0
  370,20240206,   12,  109,    0,    0
  370,20240206,   13,  118,    0,    0
  370,20240206,   14,  116,    0,    0
  370,20240206,   15,  106,    2,    1
  370,20240206,   16,  111,    0,    0
  370,20240206,   17,  114,    0,    0
  370,20240206,   18,  116,    0,    0
  370,20240206,   19,  120,    0,    0
  370,20240206,   20,  115,    0,    0
  370,20240206,   21,  109,    6,    2
  370,20240206,   22,  105,   10,    8
  370,20240206,   23,  103,   10,   13
  370,20240206,   24,  106,   10,   15
  370,20240207,    1,  106,   10,   14
  370,20240207,    2,  106,   10,   18
  370,20240207,    3,   54,   10,   69
  370,20240207,    4,   48,   10,   38
  370,20240207,    5,   42,   10,   24
  370,20240207,    6,   39,   10,   12
  370,20240207,    7,   38,    6,    3
  370,20240207,    8,   40,    0,   -1
  370,20240207,    9,   42,    0,   -1
  370,20240207,   10,   45,    0,   -1
  370,20240207,   11,   53,    0,    0
  370,20240207,   12,   59,    0,    0
  370,20240207,   13,   63,    0,    0
  370,20240207,   14,   62,    0,    0
  370,20240207,   15,   59,    0,    0
  370,20240207,   16,   54,    0,    0
  370,20240207,   17,   49,    0,    0
  370,20240207,   18,   45,    0,    0
  370,20240207,   19,   41,    0,    0
  370,20240207,   20,   35,    0,    0
  370,20240207,   21,   18,    0,    0
  370,20240207,   22,   12,    0,    0
  370,20240207,   23,   -4,    0,    0
  370,20240207,   24,    1,    0,    0
  370,20240208,    1,   -1,    0,    0
  370,20240208,    2,    8,    0,    0
  370,20240208,    3,   13,    0,    0
  370,20240208,    4,   20,    0,    0
  370,20240208,    5,   22,    0,    0
  370,20240208,    6,   31,    0,    0
  370,20240208,    7,   31,    0,    0
  370,20240208,    8,   35,    0,   -1
  370,20240208,    9,   37,    4,    1
  370,20240208,   10,   40,   10,   10
  370,20240208,   11,   41,   10,   25
  370,20240208,   12,   46,    7,   10
  370,20240208,   13,   47,    8,   13
  370,20240208,   14,   48,   10,   14
  370,20240208,   15,   48,   10,   30
  370,20240208,   16,   50,   10,   13
  370,20240208,   17,   58,    6,    2
  370,20240208,   18,   71,    0,    0
  370,20240208,   19,  107,    6,    6
  370,20240208,   20,  109,   10,   11
  370,20240208,   21,  106,   10,   13
  370,20240208,   22,  102,   10,   11
  370,20240208,   23,  101,   10,    7
  370,20240208,   24,  102,   10,    8
  370,20240209,    1,  102,   10,    5
  370,20240209,    2,  101,   10,    4
  370,20240209,    3,  101,   10,   11
  370,20240209,    4,  102,   10,    8
  370,20240209,    5,  103,    2,    2
  370,20240209,    6,   99,    0,   -1
  370,20240209,    7,  103,    7,    2
  370,20240209,    8,  106,    3,    4
  370,20240209,    9,  111,    3,    1
  370,20240209,   10,  120,    0,   -1
  370,20240209,   11,  123,    0,    0
  370,20240209,   12,  126,    0,   -1
  370,20240209,   13,  134,    0,   -1
  370,20240209,   14,  136,    0,    0
  370,20240209,   15,  134,    0,    0
  370,20240209,   16,  126,    0,    0
  370,20240209,   17,  119,    0,    0
  370,20240209,   18,  116,    0,    0
  370,20240209,   19,  114,    0,    0
  370,20240209,   20,  114,    0,    0
  370,20240209,   21,  113,    0,    0
  370,20240209,   22,  111,    0,    0
  370,20240209,   23,  104,    0,    0
  370,20240209,   24,  108,    0,    0
  370,20240210,    1,  109,    0,    0
  370,20240210,    2,  106,    0,    0
  370,20240210,    3,   96,    0,    0
  370,20240210,    4,   97,    0,    0
  370,20240210,    5,   95,    0,    0
  370,20240210,    6,   96,    0,    0
  370,20240210,    7,   96,    0,    0
  370,20240210,    8,   97,    0,    0
  370,20240210,    9,  103,    0,    0
  370,20240210,   10,  111,    0,    0
  370,20240210,   11,  122,    0,    0
  370,20240210,   12,  122,    0,    0
  370,20240210,   13,  122,    0,    0
  370,20240210,   14,  125,    0,    0
  370,20240210,   15,  125,    0,    0
  370,20240210,   16,  123,    0,    0
  370,20240210,   17,  118,    0,    0
  370,20240210,   18,  117,    0,    0
  370,20240210,   19,  107,    7,    3
  370,20240210,   20,  104,   10,    8
  370,20240210,   21,  102,    6,    1
  370,20240210,   22,  101,    6,    1
  370,20240210,   23,  100,    6,    1
  370,20240210,   24,   99,    4,    1
  370,20240211,    1,   99,    0,   -1
  370,20240211,    2,   98,    3,    1
  370,20240211,    3,   97,    0,   -1
  370,20240211,    4,   97,    0,   -1
  370,20240211,    5,   90,   10,    7
  370,20240211,    6,   80,    9,    2
  370,20240211,    7,   79,    0,   -1
  370,20240211,    8,   80,    7,    1
  370,20240211,    9,   84,    0,   -1
  370,20240211,   10,   89,    0,    0
  370,20240211,   11,   95,    0,    0
  370,20240211,   12,  104,    0,    0
  370,20240211,   13,   99,    0,    0
  370,20240211,   14,  102,    0,    0
  370,20240211,   15,  101,    0,    0
  370,20240211,   16,  100,    0,    0
  370,20240211,   17,   93,    0,    0
  370,20240211,   18,   86,    0,   -1
  370,20240211,   19,   80,    0,    0
  370,20240211,   20,   78,    0,    0
  370,20240211,   21,   78,    0,   -1
  370,20240211,   22,   75,    0,    0
  370,20240211,   23,   75,    0,    0
  370,20240211,   24,   70,    0,    0
  370,20240212,    1,   67,    0,    0
  370,20240212,    2,   75,    0,    0
  370,20240212,    3,   51,    0,    0
  370,20240212,    4,   55,    0,    0
  370,20240212,    5,   66,    0,   -1
  370,20240212,    6,   67,    2,    2
  370,20240212,    7,   66,    3,    1
  370,20240212,    8,   71,    1,    1
  370,20240212,    9,   75,    0,    0
  370,20240212,   10,   77,    0,    0
  370,20240212,   11,   80,    0,    0
  370,20240212,   12,   90,    0,    0
  370,20240212,   13,   98,    0,    0
  370,20240212,   14,  100,    0,    0
  370,20240212,   15,   97,    0,    0
  370,20240212,   16,   89,    0,    0
  370,20240212,   17,   71,    0,    0
  370,20240212,   18,   53,    0,    0
  370,20240212,   19,   47,    0,    0
  370,20240212,   20,   36,    0,    0
  370,20240212,   21,   27,    0,    0
  370,20240212,   22,   23,    0,    0
  370,20240212,   23,   19,    0,    0
  370,20240212,   24,   21,    0,    0
  370,20240213,    1,   27,    0,    0
  370,20240213,    2,   32,    0,    0
  370,20240213,    3,   34,    0,    0
  370,20240213,    4,   32,    0,    0
  370,20240213,    5,   30,    0,    0
  370,20240213,    6,   30,    0,    0
  370,20240213,    7,   31,    0,    0
  370,20240213,    8,   35,    0,    0
  370,20240213,    9,   54,    0,    0
  370,20240213,   10,   71,    0,    0
  370,20240213,   11,   83,    0,    0
  370,20240213,   12,   97,    0,    0
  370,20240213,   13,  102,    0,    0
  370,20240213,   14,   97,    0,    0
  370,20240213,   15,   98,    0,    0
  370,20240213,   16,   92,    0,    0
  370,20240213,   17,   89,    0,   -1
  370,20240213,   18,   85,    0,   -1
  370,20240213,   19,   81,    8,    2
  370,20240213,   20,   85,    0,   -1
  370,20240213,   21,   89,    0,    0
  370,20240213,   22,   80,    0,   -1
  370,20240213,   23,   78,    6,    2
  370,20240213,   24,   80,    0,   -1
  370,20240214,    1,   87,    0,    0
  370,20240214,    2,   91,    0,    0
  370,20240214,    3,   92,    0,    0
  370,20240214,    4,   96,    0,    0
  370,20240214,    5,   95,    0,   -1
  370,20240214,    6,   95,    5,    1
  370,20240214,    7,   98,    1,    1
  370,20240214,    8,  103,    1,    1
  370,20240214,    9,  108,    0,    0
  370,20240214,   10,  112,    0,    0
  370,20240214,   11,  113,    0,    0
  370,20240214,   12,  115,    5,    1
  370,20240214,   13,  116,    6,    7
  370,20240214,   14,  118,    1,    1
  370,20240214,   15,  120,    8,   10
  370,20240214,   16,  122,   10,    3
  370,20240214,   17,  124,    9,    6
  370,20240214,   18,  125,    0,   -1
  370,20240214,   19,  123,    0,   -1
  370,20240214,   20,  122,    0,    0
  370,20240214,   21,  122,    3,    1
  370,20240214,   22,  120,    8,    4
  370,20240214,   23,  119,    5,    1
  370,20240214,   24,  120,    0,    0
  370,20240215,    1,  120,    0,    0
  370,20240215,    2,  121,    0,    0
  370,20240215,    3,  118,    0,    0
  370,20240215,    4,  122,    0,   -1
  370,20240215,    5,  119,    7,    5
  370,20240215,    6,  118,    4,    4
  370,20240215,    7,  117,    7,    5
  370,20240215,    8,  118,    7,   13
  370,20240215,    9,  123,    0,   -1
  370,20240215,   10,  129,    0,   -1
  370,20240215,   11,  139,    0,   -1
  370,20240215,   12,  152,    0,    0
  370,20240215,   13,  158,    0,    0
  370,20240215,   14,  164,    0,    0
  370,20240215,   15,  164,    0,    0
  370,20240215,   16,  160,    0,    0
  370,20240215,   17,  145,    0,    0
  370,20240215,   18,  136,    0,    0
  370,20240215,   19,  131,    0,    0
  370,20240215,   20,  126,    0,    0
  370,20240215,   21,  118,    0,    0
  370,20240215,   22,  123,    0,    0
  370,20240215,   23,  120,    0,    0
  370,20240215,   24,  115,    0,    0
  370,20240216,    1,  114,    0,    0
  370,20240216,    2,  112,    0,    0
  370,20240216,    3,  112,    0,    0
  370,20240216,    4,  124,    0,    0
  370,20240216,    5,  125,    0,    0
  370,20240216,    6,  131,    0,    0
  370,20240216,    7,  132,    0,    0
  370,20240216,    8,  132,    0,   -1
  370,20240216,    9,  135,    2,    1
  370,20240216,   10,  134,    2,    3
  370,20240216,   11,  132,    1,    1
  370,20240216,   12,  128,    4,    3
  370,20240216,   13,  124,    3,    4
  370,20240216,   14,  119,    5,    1
  370,20240216,   15,  121,    0,   -1
  370,20240216,   16,  124,    0,    0
  370,20240216,   17,  115,    0,    0
  370,20240216,   18,  111,    0,    0
  370,20240216,   19,  105,    0,    0
  370,20240216,   20,   89,    0,    0
  370,20240216,   21,   85,    0,    0
  370,20240216,   22,   83,    0,    0
  370,20240216,   23,   88,    0,    0
  370,20240216,   24,   71,    0,    0
  370,20240217,    1,   92,    0,    0
  370,20240217,    2,   91,    0,    0
  370,20240217,    3,   95,    0,    0
  370,20240217,    4,   94,    0,    0
  370,20240217,    5,   91,    0,    0
  370,20240217,    6,   91,    0,    0
  370,20240217,    7,   88,    0,    0
  370,20240217,    8,   92,    0,    0
  370,20240217,    9,   96,    0,    0
  370,20240217,   10,  101,    0,    0
  370,20240217,   11,  111,    0,    0
  370,20240217,   12,  115,    0,    0
  370,20240217,   13,  122,    0,    0
  370,20240217,   14,  126,    0,    0
  370,20240217,   15,  131,    0,    0
  370,20240217,   16,  125,    0,    0
  370,20240217,   17,  113,    0,    0
  370,20240217,   18,   92,    0,    0
  370,20240217,   19,  110,    0,    0
  370,20240217,   20,  111,    0,    0
  370,20240217,   21,  112,    0,    0
  370,20240217,   22,  112,    0,    0
  370,20240217,   23,  105,    0,    0
  370,20240217,   24,   99,    0,    0
  370,20240218,    1,   99,    0,    0
  370,20240218,    2,  103,    0,    0
